X_1,X_2
-0.15819087831125414,0.15474386337070778
-0.12213613179700364,-0.0809084695643214
0.18546232293494028,0.018224093589435608
0.11417034295992848,0.15777930070963384
0.20304574284683713,0.18018733559980105
0.26903119048282564,0.4046888630539983
-0.041548632527541964,0.015342218496944638
-0.12095195423272467,0.3248739667715756
-0.18831890630283876,-0.07412897332496265
0.2100702794863421,0.19486930935172336
0.11855396264542599,-0.005130623540991658
0.3484457188680325,-0.24546528805381923
0.347174042645429,0.13797945514199417
-0.044176721409438485,0.3038334077718958
-0.3763642402716708,-0.10497672081344568
-0.31940582495283043,-0.13091774051188573
0.06210824770818572,-0.024833240733142668
0.0632497130866606,-0.021200998571913373
0.39502733505478127,-0.18796036780215952
-0.7690981874586412,-0.31639193103042496
-0.3452057483227293,-0.21145182604487744
0.36846051376321504,0.20270267661752034
0.3476530206264325,0.17430744867022213
-0.13801802432858495,0.18561689869926368
0.14893428268557254,0.10681196209125345
-0.349730027004358,-0.26724601045516655
-0.4675785097925935,-0.5952067385474435
0.11795252475368727,0.19148938871827884
-0.4478096962436356,0.5440651541260354
-0.015759761149508368,-0.08422098534251556
0.30659393333556906,-0.15480721584273843
0.3742161060028178,0.022717908295379077
0.16420377408098893,-0.09442287647150466
0.056496685117681064,0.165221407816452
-0.022235658289013433,0.2305856387312347
0.09509247971090215,-0.4093547856887025
0.25111771963067453,-0.2099959258197885
-0.2809965322697897,-0.10806955674699907
0.4148966464889157,0.16313128878669853
-0.1254520942543748,0.03765890757160296
0.26994172773445396,-0.10969317212735186
-0.10771001919532672,-0.49086181944553886
0.6112088707059856,0.24178900925557859
0.12371205816185173,0.1238245155367428
-0.2049729106415619,0.028091354107184326
0.10549751893769252,-0.03336164916994006
0.09595997594766646,0.32122372547878086
0.13189145835917518,0.11319706310760395
-0.06472323823017836,-0.4124262363026533
-0.05864717206990802,0.0014470772943012485
0.15099262391429633,0.4830723018004785
-0.11898235450402919,-0.13680620369537186
-0.3237688223759375,-0.6682511985711672
0.2689511247886275,0.0382563469112311
0.0035111137737627125,0.014204009168319907
0.11615763897351321,0.11125961696183827
-0.13565616782177053,0.3738299731096756
0.47459495349182085,-0.1622574310473525
-0.13375522712910262,-0.2343095300127975
-0.033255314735401276,-0.07339135949936439
0.05896481048524184,0.1401761612005021
-0.14019550849352586,0.08682138834825284
0.01750225580889112,-0.18018298663672871
-0.0033371147492739176,-0.4031837511985034
0.13538165763199095,-0.35214010513338734
0.03082796249172371,-0.021243612310338913
-0.026884301852898956,-0.27216744367183043
-0.6022171427165328,-0.11448801231699232
0.28646671154239267,-0.22504118116729682
0.25758489500085396,0.6420461316146637
-0.06512765122128387,-0.2915525143513711
0.2615831503380757,0.018121669187722275
0.025948947719492268,0.16546442916727766
0.061603436705015086,-0.08787658903679114
-0.11843104158808393,0.2842655498386027
0.3411091993933793,0.041148365946432404
0.05204576435601253,0.06291653773137813
0.020751214590867057,-0.17557784539771001
-0.01220368641616507,-0.37619588104485785
-0.17621251313849146,-0.10235176365610595
-0.010030002227261482,0.2985832046371777
0.4010854132252983,0.10984378769756084
0.2516909634769167,0.14795879893462857
-0.0382846292008817,-0.09432226318959715
-0.29816701331999984,-0.3635894057809458
