X_1,X_2,Y
-0.19408614907902852,0.05748200279480207,2.070474435449061
0.1341960304964077,-0.2648127535096679,2.2574670048487344
-0.24727353550797845,-0.11059979345236932,1.5891734544708704
0.017159524072524395,0.19508987851934606,2.6538944710037584
-0.11708460484688758,-0.0270252881497728,3.140489636324446
-0.0893154294824003,0.07808055213679292,2.2562714578046537
0.17049490960446217,0.12061412877867174,2.4952238372937483
0.0036079672919096537,0.18696642421104395,1.4368205126916291
0.036922342412038844,-0.05262388405004602,1.0240570293738047
0.19391258863293728,0.11516386921801897,3.0996099281199587
0.040583665878364726,-0.0438021453231417,2.1048580191624344
-0.4098843734534807,-0.10163926293448564,2.194860084866471
0.8250354443937611,0.2466456231463397,0.22924834546446354
0.09917681031153854,-0.03009207502067226,2.4688194361440767
-0.07549539494767935,-0.008954414832479003,0.9405515758212121
-0.24833192068500448,-0.5888173521820883,0.7819746829287246
-0.23810351381223377,0.3873649986129122,2.063216842603332
-0.22932633544399578,-0.02630546926263632,1.3461961108617841
0.35389838079487645,-0.1507195224984429,2.4695572918139477
-0.0497874318411957,-0.016408820598977546,0.8975722506838925
0.347174042645429,0.1379794551419942,1.0113720417580525
0.15887384557017942,-0.1303960807004623,1.559128913816267
0.004804514225513664,0.03404010127505277,1.8333974652769416
0.07047641634047382,-0.08454311164672614,2.0295382511797992
-0.2537812860498905,0.019081753152845618,2.4328798166959498
0.061852195212122506,-0.18867862344134056,0.9224899220215099
-0.06783846813561391,-0.22137249086762043,1.8632205447265098
-0.009676106176658612,-0.33784264168733086,1.3146182229178967
-0.1776658738203368,-0.1838090271060137,1.974912769416029
0.29486151599452654,0.19874982388854542,0.2345319158373993
-0.05245537592042949,0.031069572479997577,2.26297430785798
0.36365315537807597,0.024590790319864417,1.8527906619342365
0.03200979309109923,-0.11090250678328244,2.2055457850912408
-0.1628230884108217,0.06973132155847422,2.001522923398052
0.28692514830522664,0.3648152835672061,1.0628195480351117
-0.19649279959644222,-0.28759141878245736,1.3502986173235345
0.045087956522657985,0.2754146488662048,3.8654216599080757
-0.18724529055345243,0.08706175852188881,1.779160873071927
0.2950854118740974,-0.15862692089480657,1.4813052411684207
0.08999600446683821,-0.04651043151378459,1.5262907013804226
-0.18288067986394602,-0.12359297036822996,2.123676394524345
0.5052961125311379,0.13935364932289573,1.6501379106111047
-0.27874148527309095,-0.07060680556461052,4.752220394840624
0.1266997693448277,0.1263786422906002,0.9599962441586185
-0.15977368195008385,-0.016354729933449583,2.4576298276795505
-0.21244875216998843,-0.1339163880386727,2.428430253831373
0.058369951094253726,-0.020885758860384178,1.0983976847934835
