X_1,X_2,Y
0.172792096032393,0.4108090717505792,0.1646369559501039
0.16521853809169357,-0.6515786158021805,-0.7140035702947808
0.45267793333655887,0.22318728618200565,-0.15253769698943276
-0.2684766176801426,0.29055905209817656,0.4324829660800906
0.18228619809303787,0.147066248327763,-0.07675242332942672
0.014211120657898394,0.27335649330622347,0.31148111944300094
-0.36822704350083346,-0.08145497399652639,0.29754430470188303
-0.24105965633998913,0.2994231063173138,0.528177270824039
0.019861053740829495,-0.1462283754825443,-0.17408427191408732
-0.39095423117842104,-0.12859612030943535,0.33522091591038766
0.004071090259171754,-0.1378014526496852,-0.13632840336016455
0.6470319071991036,0.5033621576528972,-0.6024861773693351
-1.3555812394829843,-0.9445066229838364,-0.638611236656345
-0.08738604602758097,-0.21109520578817678,-0.11595729596024608
0.10682149874930555,0.10866096551128179,-0.007350734211898247
1.0589193775255241,-0.5560103813461407,-1.1550647174112678
-0.18880250356349904,1.0213858037461652,1.6182481311780657
0.32335149810092345,0.33153168618813084,0.1358721047265167
-0.25700318584373144,-0.8240375854278263,-0.09121408928365249
0.08373237211137056,0.05450704391077377,-0.019275943318605847
-0.6136760271222871,-0.3416133308902811,0.3485807182133108
-0.036021839863613715,-0.4723758115303887,-0.18163229023484634
-0.049134983926108634,0.04774151373472717,0.09803273098622237
0.017793118527742856,-0.2531458291571574,-0.2573995676107521
0.2968740358929114,0.4455834771411642,0.18268920671777647
0.16042415228328186,-0.4091151136951535,-0.6671957709611557
0.3658261418927204,-0.25072000923352616,-0.5749583836767276
0.43958030914399265,-0.5358937084387221,-0.828690833588693
0.4572336015643906,-0.01003172730774021,-0.5348979287026773
-0.6243744451672077,-0.15694973598342388,0.505831433286813
0.027051139385771944,0.13639566958222687,0.10556759586865999
-0.49109406247048887,-0.5536865235825965,0.2916200927884218
0.09979226642354042,-0.23337480843990102,-0.31193181131259023
0.11775280586511261,0.3797597612391896,0.18352290944275057
-0.8243936831754742,0.12719405825880864,0.4720112143759683
0.6123234837678662,-0.1487634221852366,-0.3299660826740356
-0.40540729161878497,0.3761219135897964,0.8938529287762925
0.12672325810407073,0.4479415353887802,0.6554089185580627
-0.17260785502563986,-0.7409091368611056,-0.7531184905127243
-0.05500538235562549,-0.2229140765056161,-0.1419863831568132
0.38766191102378705,0.0968164241885769,-0.3562313611863643
-0.8154246162175506,-0.5975815400515999,-0.552368954213783
0.44189451829362764,0.3398825087089233,-0.1338754058670837
-0.32012168295424437,-0.0005243982836403405,0.2452194095568406
0.22278677688809306,0.23420216792363896,0.11289441699112103
0.43812109805717503,0.128242813610781,-0.5028115823037556
-0.047414169484249084,-0.12942403239392278,-0.08846331762968182
0.5278714002666256,-1.1254271375392688,-2.5600724559122496
-0.06932766254566866,0.016500051992030054,0.08493937581131002
-0.7126744804350938,0.16640680656902332,0.8214365674406515
-0.325640506221697,0.4312223981578734,0.8025550221489202
-0.0627960420171636,0.3345766203947264,0.33973730906661803
0.6094218025856116,0.1914647913567362,-0.26417953487953505
-0.43786057171142273,-0.7571593158523192,-0.02212783454964845
0.8766920587581863,-0.05564609659375972,-0.463434032994095
-0.3442824738171608,0.07212854403041248,0.420285175147213
-0.09570566524132461,0.42607113210634384,0.5684368716756335
0.016964091218550144,0.006874791809209749,-0.01001210658215932
-0.35728986051648204,0.2347840493737467,0.47630771904746916
-0.5169333611774912,0.33294471988198354,0.6968872968129954
0.7619687564950659,-0.7623430190495759,-2.17139054998457
-1.233114615675659,0.3084393775771597,0.549543410366996
1.273948907741563,-0.5004624244359468,-1.378471021876917
-0.6253478794009941,0.29448446689023683,0.7047869143330658
-0.4203607950291539,-0.2530127419683682,0.008211912540932231
-0.17405873334188893,0.2660010431458993,0.3821802880719403
-0.20265118069655932,0.1389414200400801,0.40280946515458055
-0.08826662944678768,-0.4223355518258016,-0.3026796572086103
-0.15991312887161052,-0.4751998325839593,-0.1591251325329758
0.0032574929348744217,-0.5619331137828183,-0.6393094030011394
-0.5464471846476215,0.7284809076526277,1.0143086307402656
-0.026592110152670705,-0.026951012736021476,-8.425545760825824e-05
0.2557682099588095,-0.2104285012744356,-0.425663646964182
-0.11426768373907904,0.21257436766595444,0.3910913160435719
0.14120792112220076,-0.5796483634662148,-1.08311155502715
0.4166712983348309,-0.2952174716445215,-0.951002656425505
-0.5280394751570929,-0.45023753499952585,-0.2234684350900908
-0.19527267217766145,0.8136501273115336,1.3978103282474428
-0.5877679524603903,0.08003794626717038,0.7273530491419344
-1.0689121790452887,-0.0007834665725984529,1.454640872258516
0.44978320873800354,-0.11833166103072756,-0.5397403724561922
-0.31467746194167096,0.11575553202926883,0.3978105852804569
0.3500758755753252,0.3318287855087033,0.035745021151743196
0.9862369269648958,0.10458373616813839,-0.20645034273490426
-0.2962050498764663,-0.06298959499332137,0.2340962589820083
-0.03624927280990602,0.05436869173905934,0.09263957083172311
-0.015013906614717446,0.0869829694481017,0.10292850306958751
-0.8354250303075563,0.4148144780200214,1.1846708921785196
-0.28736963446051617,-0.5865793482235123,-0.2768208924369904
0.31887557982071785,0.658663003693041,0.14389493497499004
0.24651407474972134,0.08057965692276016,-0.14825069349072256
-0.46611015268597605,1.4357836689067494,-0.2929078278901669
0.4401293103307541,-0.5696473351714879,-0.7232742740620159
-0.38981895811987227,0.043489624285952176,0.4313742670906953
-0.7773655659979931,0.08431520350525713,0.8155286960278139
-0.22953577785637955,0.6131353001581087,0.8622145834071611
0.48107733181412343,-1.3556427187173863,-1.4759243957992516
0.020851293013656284,-0.8087337497618441,-1.26129397139987
0.5548189996242615,0.08405293456391218,-0.5700289746111413
0.2742027260934986,-0.5325623644016495,-0.9299196642945297
0.9142151189977501,1.0100366835752226,-0.9770564184232671
-0.5323855213131062,0.18640756093315813,0.9303752617621891
-0.3366512141950934,-0.01178496843036605,0.2858123961540131
-0.6328184896122819,0.9335727572903093,1.5078401017849108
-0.484589755541334,-0.1480419074987473,0.14418208327189716
0.25074146555526117,-0.32378033920806426,-0.5132745879780057
-0.11965621486615108,-0.28181992321348226,-0.13300238955851512
-0.06673037741814702,-0.5852713175501514,-0.7247277855197525
-0.21899403780115032,-0.10344646235612213,0.10519284983287455
-0.16686300190206743,0.028344977446897495,0.20721419142865366
-0.1465511096783606,0.3766057042196904,0.6485443191377995
-0.16159796289291495,-0.06832479814794208,0.11456662189628615
-0.3323906679979262,-0.2632574200576185,-0.09338492685284044
-0.6322463954098562,0.25939246043898206,1.1182776560251495
-0.571259008826246,-0.37292819909416247,0.3389119935890982
0.17962232600560227,0.20128668297226618,0.03537762704472008
-0.2000573755025355,-1.0096329052444009,-1.2036901388067454
0.21025664364778762,0.1297817294460298,-0.0901545187421707
-0.7061906077358877,0.385161041397248,1.0785974403106529
-0.3505499002167131,-0.5630940580766503,-0.18242254200916802
0.04786535548212839,-0.08923521569960753,-0.14559671727352472
0.10131200049557376,-0.8028740291622193,-0.5333473677186973
0.9061150581361866,-0.301329307271864,-1.3524200913033044
-0.7698296542482055,0.3094210942835747,0.8688304937846155
-0.17740206505058834,0.16242924288645189,0.34954891302370406
-0.16980421531251927,-0.029870180239960083,0.17533051098167324
0.12288642186931692,-0.37332644199144915,-0.48352167144931263
0.33936979792977895,-0.23495004953977172,-0.4035224544086059
-0.43484357208523616,0.038516210911251396,0.6325674539852744
0.22252063924552098,-0.1145396708093198,-0.3150432842138783
-0.4312598935397814,0.30989278315431645,0.7959879402309048
-0.8801643960613884,-0.5154320680177664,1.0062723783795589
0.019761445266692206,-0.6805296991525337,-0.600378355325945
0.013997132124584621,-0.027431559009231905,-0.041833667028440866
