X_1,X_2
0.9285335673254859,-0.2878993544997431
0.9714671170483288,-2.2669404659716452
-0.872664294060876,-0.9246908301185349
-0.8012470523836095,0.9226320066618919
-1.9626890526250256,-0.6671520838272718
0.9314031932801613,0.5420693912069051
0.4206873810952026,0.23152696777007523
0.725627587838743,-1.7728819913443694
-0.2073101854195759,-1.9910633258218533
1.1083375520739942,0.5313562790851162
-0.03315974028468146,-0.966088028681875
0.913228636524616,1.513952727593781
0.20833187742093678,0.6830336255583207
1.2546558064377917,0.7228075236155194
-0.6124264788511394,0.18422562355186448
1.0582053396382227,1.0103940646950051
-0.2928718631532539,-1.0213770812116028
-1.1114137364266858,0.7371551091520733
-0.831121774104895,-0.3287338482667468
1.379797939055509,0.24929458868725365
-0.8808249765611115,0.28224709206849
-1.2099454094643616,-0.8801064331494597
1.6526349070021755,0.6460103472646395
-0.31494853924197475,-0.3320785856421876
1.0701852477087228,-0.21954288234029343
-1.520113493246845,-1.6835324357321069
-0.23747658064883298,0.34401967980100767
-0.20663572235191266,-1.082347863683953
0.29047798438126055,0.4608580769689715
2.0610343056712543,1.4183781906059545
0.46098421146317803,0.0628305530631605
1.21646325051913,-0.5390000939990081
-0.7994265323356763,-0.8151608437717727
1.403752029325922,1.1034846292727776
0.5066563466071844,-0.6856281223768177
-1.548649983920144,-1.1743385287829515
0.9916859487348942,-0.3612894862263324
-0.0824977538727871,0.8605771457864357
-0.2231501360492727,0.10962041254489886
0.6167666442530344,-1.17159680147144
-1.1268032456857835,-0.8140052177297983
0.9633518649688954,2.38676139983261
-0.6151006361044751,-0.47933932846912125
0.20718840988502368,0.7147470501147314
0.5078080538706053,2.4804878535314674
0.38413831403700993,0.12104360480367565
-1.1808070484929973,0.9792894790366514
1.9318075695874488,1.615593118036442
1.0261749159756326,3.108414423189296
0.08598820843860229,-0.11868430073268516
-0.1514279990665305,-1.1887804486329863
-0.5833977684162712,2.210867068471728
0.34274043722395153,-0.7723523542815304
1.328813590370255,0.8095519751707222
0.019833597738663247,-0.7320062984544713
-0.11380231168520952,1.5460420771091348
-0.9400681748694425,-0.21554172833803237
0.6402650876819075,-1.329083711135267
1.2271959800754435,0.07005004681613405
1.4007739146813207,-0.38499265977987934
1.34718198588583,0.7268442773396736
-2.135346423060479,-2.1137535827063507
0.6533449708032852,0.7459143529864977
0.22235335148134527,-0.08892630240567288
0.5431934256385156,0.8543281335163845
0.6891134230168003,0.6751034235286828
0.7923914808495631,0.0320442439426915
-0.8374203071902683,0.7076574965431186
0.35710861781723746,0.7797424970060355
-0.12414497451204476,-0.5870999041052959
-1.9010148485743317,-0.5628870954440575
1.509381259012428,1.4327474518621683
-0.4765831255297298,-1.9886203294169533
1.5200236477090392,0.6218536917520459
1.9850425578447204,1.384165867279186
0.6055463883109748,1.489920753694011
-0.8123403100177553,2.000119548736907
1.0870742096788653,-0.649636105823878
0.26481098032663,-0.26115968380686244
0.5058733243550174,0.8941248762354822
0.823378025979373,1.2076126137969834
-0.4937357082952101,1.0118947127674018
-1.389431079498035,-2.890882984942759
-1.5354975042546894,0.2263123801015393
-1.227158660251701,-1.1947351840142777
1.258506392726172,1.8067849805323393
-0.4821250144791271,-1.7726807741782422
-0.1631623667349666,1.6000261935168991
0.28898942073528794,1.1874303059828646
0.7834942861214511,-0.060954612545493336
-0.3031355637398831,0.11998814319374497
-0.26926285051265225,0.4007831100327484
-0.9503509771777783,-0.2391020759806835
0.08824550519310026,-0.0924428435803447
-2.2029883108671573,-0.5629558432621689
-0.32514457779229894,-0.582249984018465
-1.9484015968045825,-0.5194626580423717
-1.7783978426439573,0.44546122350592954
-0.07470767698061273,-0.8044417757244726
1.1164663925394638,0.8934764116526561
0.578202773878268,-1.3862069666038008
-1.2486582191071802,-1.2369985168652906
1.5396408032731685,2.063050550322454
1.1772177401321786,-1.2571879304211733
1.7735379046036168,-0.25680023612419506
-0.031132533885700277,1.1143311941020686
-0.6712607200659575,-0.6503003713927377
0.625324081533324,0.13268677593435954
-0.8786280920644052,0.08131894895053153
0.5067682107143084,-0.10560403059705524
0.25123930669230954,0.5953358519160952
-0.2932366835531003,0.4633415764207967
-1.09008334429418,-0.7071529680672375
0.5190193178892085,0.8661570938282996
-1.6514863547506777,0.3870972864119963
-2.1095885061041053,-1.2988210506535816
-0.5179670305746289,-1.0825735460948327
0.6889620990965571,1.0703166400322799
0.7870039969056912,-0.8500125831380364
-0.7066036140871017,-0.11226762487253013
0.0524289320962289,0.9739676689123765
-0.4994600594270398,1.8525859134223897
0.41693067196660005,-1.099878728878095
1.5827063290961232,1.306337313821737
0.8962579796715722,1.1048645509450186
0.18301358390506314,-1.6061936428445085
0.4650517987251172,3.0409040238021
0.40845459890560215,-0.18755534844211427
-1.6689107375746264,-0.21061661425042078
0.3215941476416706,-0.054493480534148826
-0.7074302057530838,0.32915098167579054
0.32486658271250796,-0.23705910373123798
-1.1336112387564432,0.2318590856878364
-2.4945959140147065,1.591297223958599
-0.6713639810966535,0.3978562484481369
-0.2749901927216097,0.1734315522405475
-0.7569976934647967,-0.3721941529819353
-0.32665209510015014,-0.9527377939559692
-0.6959762467777082,-0.48542914500461815
-0.2998003737558207,1.7021256905539939
0.4175838554313734,-0.7699287984419603
1.2041578631287395,-0.6724532486811983
-1.4976283745704522,0.9642854763372515
0.21014242788805013,0.1641843075647116
-1.0084259696612254,-1.1115315759963036
1.2654284827222737,0.24391669943752567
-0.023056079408411184,-0.41296915923523303
-0.1564189926397046,1.6002277624010144
-0.6700749579304562,1.378213035362361
-2.7556875702624017,-1.8155284545873291
-2.385281987016375,0.4713540895843247
-0.5056666346706603,0.8559725377118109
-0.3123319693689785,0.15522309689580013
-0.4608997554211243,1.7071080666509493
-0.03819076379682363,0.10145669818328655
-0.3166939039038941,0.6445911055961477
0.04547679631824121,0.39986343808672864
1.1580161188179134,0.7853702981555325
1.3998614795340674,0.11317853712784032
-0.04737052655972253,1.2791063628257706
0.6239836443985614,0.5663539579661083
-0.4409097945200642,-0.3796734135955764
0.8503875764115337,1.5928782454894035
0.40489605617660446,-0.2564273711737164
0.11116644673791358,1.1577994214259901
1.2129328162846593,-1.4058500928352018
1.2186502627769273,0.46499391385816763
-1.1498235275346265,0.031523841479248374
-1.55233777440911,0.3658556403435783
2.8892167410251854,0.909787968727832
-1.4983110078469157,-0.4880457845569803
0.8909144483290246,0.704519711688772
-0.8756191939330277,-3.8968021351101707
0.7705059403173721,-0.7109675502357897
0.13262621163326102,-1.0317059030666282
-0.3370791211711322,1.031906693160126
-0.23469792177220547,0.45656002546868574
